GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1219747108,20250109,202501,2025,2025.0247,BEN,BENIN,BEN,,,,,,,,GOV,GOVERNOR,,,,,,GOV,,,0,051,051,05,1,3.4,2,1,2,-1.81347150259068,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109211500,https://punchng.com/edo-lgs-have-nothing-to-show-for-n83bn-allocation-okpebholo/
1219716241,20250109,202501,2025,2025.0247,BENREL,BENIN,BEN,,,,,,,,CHR,DIOCESE,,,,CHR,,,,,1,043,043,04,1,2.8,10,1,10,-3.13152400835074,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109180000,https://www.thetablet.co.uk/news/ivorian-clergy-apologise-to-bishop-for-rift-after-cardinal-appointed-to-oversee-diocese/
1219623741,20250109,202501,2025,2025.0247,GOV,GOVERNOR,,,,,,GOV,,,BEN,BENIN,BEN,,,,,,,,1,020,020,02,1,3.0,3,1,3,-0.76045627376425,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109084500,https://www.nationalaccordnewspaper.com/edo-assembly-receives-commissioner-edsiec-nominees-for-confirmation/
1219716346,20250109,202501,2025,2025.0247,CHR,DIOCESE,,,,CHR,,,,,BENREL,BENIN,BEN,,,,,,,,1,042,042,04,1,1.9,10,1,10,-3.13152400835074,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109180000,https://www.thetablet.co.uk/news/ivorian-clergy-apologise-to-bishop-for-rift-after-cardinal-appointed-to-oversee-diocese/
1219623819,20250109,202501,2025,2025.0247,GOV,GOVERNOR,,,,,,GOV,,,USA,WASHINGTON,USA,,,,,,,,1,020,020,02,1,3.0,3,1,3,-0.76045627376425,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109084500,https://www.nationalaccordnewspaper.com/edo-assembly-receives-commissioner-edsiec-nominees-for-confirmation/
1219583408,20250109,202501,2025,2025.0247,HTI,HAITI,HTI,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,040,040,04,1,1.0,10,1,10,-0.99009900990099,1,Haiti,HA,HA,,19.0,-72.416667,HA,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109024500,https://www.barrons.com/news/caribbean-states-benin-mull-troops-for-symbolic-haiti-9316373b
1219752684,20250109,202501,2025,2025.0247,NGA,NIGERIA,NGA,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,112,112,11,3,-2.0,4,1,4,-2.92553191489362,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109214500,https://saharareporters.com/2025/01/09/edo-governor-okpebholo-accuses-18-suspended-council-chairmen-squandering-n18billion
1219716351,20250109,202501,2025,2025.0247,CIV,IVORIAN,CIV,,,,,,,,REL,BISHOP,,,,,,,,,1,055,055,05,1,7.0,4,1,4,-3.13152400835074,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109180000,https://www.thetablet.co.uk/news/ivorian-clergy-apologise-to-bishop-for-rift-after-cardinal-appointed-to-oversee-diocese/
1219684694,20250109,202501,2025,2025.0247,AFR,AFRICA,AFR,,,,,,,,BENGOV,BENIN,BEN,,,,,GOV,,,1,050,050,05,1,3.5,1,1,1,6.29370629370629,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109150000,https://www.haitilibre.com/en/news-44025-haiti-diplomacy-chancellor-jean-baptiste-strengthens-relations-with-benin.html
1219684695,20250109,202501,2025,2025.0247,AFR,AFRICA,AFR,,,,,,,,GOV,CHANCELLOR,,,,,,GOV,,,1,050,050,05,1,3.5,4,1,4,6.29370629370629,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109150000,https://www.haitilibre.com/en/news-44025-haiti-diplomacy-chancellor-jean-baptiste-strengthens-relations-with-benin.html
1219565661,20250109,202501,2025,2025.0247,HTI,HAITI,HTI,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,040,040,04,1,1.0,10,1,10,-4.4776119402985,4,"Port-Au-Prince, Ouest, Haiti",HA,HA11,17198,18.5392,-72.335,-70311,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109004500,https://article.wn.com/view/2025/01/08/caribbean_states_benin_mull_troops_for_8216symbolic_8217_hai/
1219559413,20250109,202501,2025,2025.0247,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,0,192,192,19,4,-9.5,7,1,7,-1.69117647058823,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250109001500,https://punchng.com/fg-n9bn-e-border-project-fails-to-stop-bandits-illegal-aliens/
1219684740,20250109,202501,2025,2025.0247,BEN,BENIN,BEN,,,,,,,,BENGOV,BENIN,BEN,,,,,GOV,,,1,040,040,04,1,1.0,1,1,1,6.29370629370629,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109150000,https://www.haitilibre.com/en/news-44025-haiti-diplomacy-chancellor-jean-baptiste-strengthens-relations-with-benin.html
1219738555,20250109,202501,2025,2025.0247,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,190,190,19,4,-10.0,2,1,2,-6.88775510204081,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109201500,https://www.firstpost.com/world/28-beninese-soldiers-killed-in-attack-near-niger-burkina-faso-border-as-jihadist-violence-escalates-13851463.html
1219657397,20250109,202501,2025,2025.0247,GOV,MINIST,,,,,,GOV,,,DZA,ALGERIA,DZA,,,,,,,,1,031,031,03,1,5.2,2,1,2,2.11864406779661,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109120000,https://lanouvelletribune.info/2025/01/benin-algerie-le-ministre-bakari-echange-avec-son-homologue-ahmed-attaf/
1219706995,20250109,202501,2025,2025.0247,IGOUNOKIDJUD,UNICEF,,UNO,,,,IGO,JUD,,IGOUNOKID,UNICEF,,UNO,,,,IGO,,,0,051,051,05,1,3.4,10,1,10,-2.64550264550265,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109164500,https://www.ouestaf.com/unicef-benin-alerte-sur-une-escroquerie-dusurpation-didentite/
1219583409,20250109,202501,2025,2025.0247,HTI,HAITI,HTI,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,086,086,08,2,9.0,2,1,2,-0.99009900990099,1,Haiti,HA,HA,,19.0,-72.416667,HA,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109024500,https://www.barrons.com/news/caribbean-states-benin-mull-troops-for-symbolic-haiti-9316373b
1219684741,20250109,202501,2025,2025.0247,BENGOV,BENIN,BEN,,,,,GOV,,,BEN,BENIN,BEN,,,,,,,,1,040,040,04,1,1.0,1,1,1,6.29370629370629,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109150000,https://www.haitilibre.com/en/news-44025-haiti-diplomacy-chancellor-jean-baptiste-strengthens-relations-with-benin.html
1219657660,20250109,202501,2025,2025.0247,MIL,MILITARY,,,,,,MIL,,,,,,,,,,,,,1,072,072,07,2,8.3,10,1,10,0.44543429844098,4,"Abomey, Zou, Benin",BN,BN18,5933,7.18286,1.99119,-1331890,0,,,,,,,,4,"Abomey, Zou, Benin",BN,BN18,5933,7.18286,1.99119,-1331890,20250109120000,https://www.lemonde.fr/afrique/article/2025/01/09/le-benin-veut-renforcer-ses-liens-avec-les-caraibes_6489323_3212.html
1219683804,20250109,202501,2025,2025.0247,GOV,MINIST OF STATE,,,,,,GOV,,,,,,,,,,,,,1,071,071,07,2,7.4,10,1,10,4.46194225721785,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250109143000,https://visages-du-benin.com/le-ministre-detat-wadagni-apres-la-signature-dun-accord-de-financement-de-60-milliards-fcfa-au-profit-des-couches-vulnerables-ensemble-continuons-a-construire-un-benin/
1219648510,20250109,202501,2025,2025.0247,BUS,BOSS,,,,,,BUS,,,,,,,,,,,,,1,084,084,08,2,7.0,10,1,10,4.04040404040404,5,"Couffo, Kouffo, Benin",BN,BN12,5901,7.08333,1.83333,9145889,0,,,,,,,,5,"Couffo, Kouffo, Benin",BN,BN12,5901,7.08333,1.83333,9145889,20250109111500,https://levenementprecis.com/?p=91275
1219730666,20250109,202501,2025,2025.0247,BEN,BENIN,BEN,,,,,,,,TGO,TOGO,TGO,,,,,,,,1,190,190,19,4,-10.0,6,1,6,-3.4324942791762,1,Benin,BN,BN,,9.5,2.25,BN,4,"Pendjari, Togo (general), Togo",TO,TO00,5871,10.9,0.85,-1722157,1,Benin,BN,BN,,9.5,2.25,BN,20250109190000,https://www.lemonde.fr/afrique/article/2025/01/09/au-benin-28-soldats-tues-dans-une-attaque-a-la-frontiere-avec-le-niger-et-le-burkina-faso_6490261_3212.html
1219582902,20250109,202501,2025,2025.0247,BEN,BENIN,BEN,,,,,,,,HTI,HAITI,HTI,,,,,,,,1,040,040,04,1,1.0,10,1,10,-0.99009900990099,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109024500,https://www.barrons.com/news/caribbean-states-benin-mull-troops-for-symbolic-haiti-9316373b
1219744349,20250109,202501,2025,2025.0247,NER,NIGER,NER,,,,,,,,BEN,BENINESE,BEN,,,,,,,,1,190,190,19,4,-10.0,1,1,1,-5.52763819095477,4,"Pendjari, Togo (general), Togo",TO,TO00,5871,10.9,0.85,-1722157,1,Ghana,GH,GH,,8.0,-2.0,GH,1,Benin,BN,BN,,9.5,2.25,BN,20250109204500,https://www.barrons.com/news/attack-kills-28-beninese-troops-near-niger-burkina-border-a6b63474
1219731639,20250109,202501,2025,2025.0247,CVL,RESIDENTS,,,,,,CVL,,,GOV,GOVERNOR,,,,,,GOV,,,1,051,051,05,1,3.4,10,1,10,-1.08695652173913,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109193000,https://leadership.ng/edo-govt-begins-repair-of-failed-sections-on-benin-ekpoma-highway/
1219583415,20250109,202501,2025,2025.0247,IGOCRB,CARIBBEAN COMMUNITY,CRB,,,,,IGO,,,BEN,BENIN,BEN,,,,,,,,1,042,042,04,1,1.9,10,1,10,-0.99009900990099,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109024500,https://www.barrons.com/news/caribbean-states-benin-mull-troops-for-symbolic-haiti-9316373b
1219705315,20250109,202501,2025,2025.0247,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,043,043,04,1,2.8,10,1,10,-5.71428571428572,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250109170000,https://ladunliadinews.com/man-electrocuted-while-attempting-to-vandalise-transformer/
1219582905,20250109,202501,2025,2025.0247,BEN,BENIN,BEN,,,,,,,,IGOCRB,CARIBBEAN COMMUNITY,CRB,,,,,IGO,,,1,043,043,04,1,2.8,10,1,10,-0.99009900990099,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109024500,https://www.barrons.com/news/caribbean-states-benin-mull-troops-for-symbolic-haiti-9316373b
1219730664,20250109,202501,2025,2025.0247,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,0,154,154,15,4,-7.2,10,1,10,-3.4324942791762,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250109190000,https://www.lemonde.fr/afrique/article/2025/01/09/au-benin-28-soldats-tues-dans-une-attaque-a-la-frontiere-avec-le-niger-et-le-burkina-faso_6490261_3212.html
1219737193,20250109,202501,2025,2025.0247,TGO,TOGO,TGO,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,190,190,19,4,-10.0,6,1,6,-6.03674540682415,4,"Pendjari, Togo (general), Togo",TO,TO00,5871,10.9,0.85,-1722157,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109200000,https://www.channelstv.com/2025/01/09/28-beninese-troops-killed-near-niger-burkina-border/
1219565663,20250109,202501,2025,2025.0247,HTI,HAITI,HTI,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,086,086,08,2,9.0,4,1,4,-4.4776119402985,4,"Port-Au-Prince, Ouest, Haiti",HA,HA11,17198,18.5392,-72.335,-70311,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109004500,https://article.wn.com/view/2025/01/08/caribbean_states_benin_mull_troops_for_8216symbolic_8217_hai/
1219572880,20250109,202501,2025,2025.0247,BEN,BENIN,BEN,,,,,,,,AFR,AFRICA,AFR,,,,,,,,0,043,043,04,1,2.8,4,1,4,0.28735632183908,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109013000,https://macaudailytimes.com.mo/come-home-ghana-told-the-african-diaspora-now-some-black-americans-take-its-citizenship.html
1219559043,20250109,202501,2025,2025.0247,BEN,BENIN,BEN,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,046,046,04,1,7.0,1,1,1,-1.69117647058823,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109001500,https://punchng.com/fg-n9bn-e-border-project-fails-to-stop-bandits-illegal-aliens/
1219639926,20250109,202501,2025,2025.0247,NER,NIGER,NER,,,,,,,,BEN,BENIN,BEN,,,,,,,,0,080,080,08,2,5.0,8,1,8,-2.75707898658719,1,Niger,NG,NG,,16.0,8.0,NG,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109101500,https://es.globalvoices.org/2025/01/09/urge-reabrir-la-frontera-benin-niger/
1219632750,20250109,202501,2025,2025.0247,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,10,1,10,2.24032586558045,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250109093000,http://www.24haubenin.info/?Corsair-inaugure-son-9e-Airbus-A330-neo-a-destination-de-Cotonou
1219704547,20250109,202501,2025,2025.0247,,,,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,1,042,042,04,1,1.9,10,1,10,-5.71428571428572,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109170000,https://ladunliadinews.com/man-electrocuted-while-attempting-to-vandalise-transformer/
1219572812,20250109,202501,2025,2025.0247,AFR,AFRICA,AFR,,,,,,,,BEN,BENIN,BEN,,,,,,,,0,042,042,04,1,1.9,4,1,4,0.28735632183908,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109013000,https://macaudailytimes.com.mo/come-home-ghana-told-the-african-diaspora-now-some-black-americans-take-its-citizenship.html
1219749021,20250109,202501,2025,2025.0247,BFA,BURKINA FASO,BFA,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,180,180,18,4,-9.0,2,1,2,-7.7922077922078,1,Nigeria,NI,NI,,10.0,8.0,NI,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109211500,https://www.news.gr/kosmos/article/3801126/toulachiston-28-stratiotes-tou-benin-skotothikan-apo-epithesi-tzichantiston.html
1219559416,20250109,202501,2025,2025.0247,CVL,COMMUNITY,,,,,,CVL,,,BEN,BENIN,BEN,,,,,,,,0,046,046,04,1,7.0,1,1,1,-1.69117647058823,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109001500,https://punchng.com/fg-n9bn-e-border-project-fails-to-stop-bandits-illegal-aliens/
1219585915,20250109,202501,2025,2025.0247,BUS,BUSINESS,,,,,,BUS,,,,,,,,,,,,,1,020,020,02,1,3.0,8,1,8,5.21091811414392,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250109031500,https://global.chinadaily.com.cn/a/202501/09/WS677f295ea310f1265a1d9d17.html
1219705188,20250109,202501,2025,2025.0247,GOV,GOVERNMENT OFFICIAL,,,,,,GOV,,,EDU,SCHOOL,,,,,,EDU,,,1,090,090,09,2,-2.0,5,1,5,-1.11111111111111,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109170000,https://thesun.ng/edo-okpebholo-begins-massive-repairs-on-failed-sections-of-benin-ekpoma-auchi-highway/
1219751632,20250109,202501,2025,2025.0247,MIL,ARMY,,,,,,MIL,,,,,,,,,,,,,1,062,062,06,2,7.4,8,1,8,-8.05369127516778,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250109213000,https://www.ilpost.it/2025/01/09/nuovi-scontri-niger-esercito-gruppi-jihadisti/
1219751880,20250109,202501,2025,2025.0247,,,,,,,,,,,GOV,GOVERNMENT OFFICIAL,,,,,,GOV,,,1,012,012,01,1,-0.4,4,1,4,-2.92553191489362,0,,,,,,,,5,"Edo State, Edo, Nigeria",NI,NI37,191281,6.5,6.0,29623,1,Benin,BN,BN,,9.5,2.25,BN,20250109214500,https://saharareporters.com/2025/01/09/edo-governor-okpebholo-accuses-18-suspended-council-chairmen-squandering-n18billion
1219751886,20250109,202501,2025,2025.0247,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,112,112,11,3,-2.0,2,1,2,-2.92553191489362,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109214500,https://saharareporters.com/2025/01/09/edo-governor-okpebholo-accuses-18-suspended-council-chairmen-squandering-n18billion
1219713374,20250109,202501,2025,2025.0247,BEN,BENIN,BEN,,,,,,,,MIL,GOVERNMENT TROOPS,,,,,,MIL,,,1,190,190,19,4,-10.0,40,2,20,-10.8108108108108,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109174500,https://www.yahoo.com/news/attack-northern-benin-kills-28-171712179.html
1219653365,20250109,202501,2025,2025.0247,AFR,AFRICA,AFR,,,,,,,,,,,,,,,,,,0,051,051,05,1,3.4,10,1,10,-1.22038765254846,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250109114500,https://fr.allafrica.com/stories/202501090108.html
1219632612,20250109,202501,2025,2025.0247,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,051,051,05,1,3.4,10,1,10,2.24032586558045,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109093000,http://www.24haubenin.info/?Corsair-inaugure-son-9e-Airbus-A330-neo-a-destination-de-Cotonou
1219559417,20250109,202501,2025,2025.0247,CVL,COMMUNITY,,,,,,CVL,,,BEN,BENIN,BEN,,,,,,,,0,192,192,19,4,-9.5,3,1,3,-1.69117647058823,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250109001500,https://punchng.com/fg-n9bn-e-border-project-fails-to-stop-bandits-illegal-aliens/
1219833750,20250110,202501,2025,2025.0274,REB,INSURGENCY,,,,,,REB,,,BEN,BENIN,BEN,,,,,,,,1,190,190,19,4,-10.0,3,1,3,-7.421875,1,Niger,NG,NG,,16.0,8.0,NG,5,"Alibori, Alibori, Benin",BN,BN07,5865,11.3333,2.91667,9145861,5,"Alibori, Alibori, Benin",BN,BN07,5865,11.3333,2.91667,9145861,20250110083000,https://www.capitalfm.co.ke/news/2025/01/beninese-army-suffers-hard-blow-in-border-attack/
1219797213,20250110,202501,2025,2025.0274,BENMIL,BENIN,BEN,,,,,MIL,,,MILGOV,NATIONAL GUARD,,,,,,MIL,GOV,,1,190,190,19,4,-10.0,1,1,1,-7.2916666666667,5,"Alibori, Alibori, Benin",BN,BN07,5865,11.3333,2.91667,9145861,5,"Alibori, Alibori, Benin",BN,BN07,5865,11.3333,2.91667,9145861,5,"Alibori, Alibori, Benin",BN,BN07,5865,11.3333,2.91667,9145861,20250110030000,https://www.devdiscourse.com/article/law-order/3220854-benin-military-faces-devastating-militant-attack
1219797210,20250110,202501,2025,2025.0274,BENMIL,BENIN,BEN,,,,,MIL,,,BENMIL,BENIN,BEN,,,,,MIL,,,1,190,190,19,4,-10.0,1,1,1,-7.2916666666667,1,Niger,NG,NG,,16.0,8.0,NG,5,"Alibori, Alibori, Benin",BN,BN07,5865,11.3333,2.91667,9145861,5,"Alibori, Alibori, Benin",BN,BN07,5865,11.3333,2.91667,9145861,20250110030000,https://www.devdiscourse.com/article/law-order/3220854-benin-military-faces-devastating-militant-attack
1219942608,20250110,202501,2025,2025.0274,REB,INSURGENCY,,,,,,REB,,,BFA,BURKINA FASO,BFA,,,,,,,,1,057,057,05,1,8.0,1,1,1,-11.8483412322275,1,Niger,NG,NG,,16.0,8.0,NG,1,Niger,NG,NG,,16.0,8.0,NG,1,Benin,BN,BN,,9.5,2.25,BN,20250110203000,https://www.africanews.com/2025/01/10/benin-suffers-heavy-losses-in-deadly-border-attack/
1219811830,20250110,202501,2025,2025.0274,BENMIL,BENIN,BEN,,,,,MIL,,,MED,NEWS AGENCY,,,,,,MED,,,1,013,013,01,1,0.4,2,1,2,-8.2840236686391,5,"Alibori, Alibori, Benin",BN,BN07,5865,11.3333,2.91667,9145861,5,"Alibori, Alibori, Benin",BN,BN07,5865,11.3333,2.91667,9145861,5,"Alibori, Alibori, Benin",BN,BN07,5865,11.3333,2.91667,9145861,20250110051500,https://www.bbc.com/news/articles/c4gxqv79r1jo
1219819733,20250110,202501,2025,2025.0274,BUS,INDUSTRY,,,,,,BUS,,,GOV,DIRECTOR GENERAL,,,,,,GOV,,,1,046,046,04,1,7.0,8,1,8,-2.15154349859682,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20250110063000,https://www.thisdaylive.com/index.php/2025/01/10/mitigating-challenges-of-flight-delays-cancellations/
1219830488,20250110,202501,2025,2025.0274,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,0,190,190,19,4,-10.0,10,1,10,-4.19847328244275,0,,,,,,,,4,"Porga, Atakora, Benin",BN,BN08,5871,11.048,0.968912,-1335723,4,"Porga, Atakora, Benin",BN,BN08,5871,11.048,0.968912,-1335723,20250110074500,https://www.maliweb.net/international/benin-28-soldats-tues-dans-une-attaque-a-la-frontiere-3090506.html
1219811829,20250110,202501,2025,2025.0274,BEN,BENIN,BEN,,,,,,,,MIL,ARMY,,,,,,MIL,,,1,190,190,19,4,-10.0,5,1,5,-8.2840236686391,5,"Alibori, Alibori, Benin",BN,BN07,5865,11.3333,2.91667,9145861,5,"Alibori, Alibori, Benin",BN,BN07,5865,11.3333,2.91667,9145861,5,"Alibori, Alibori, Benin",BN,BN07,5865,11.3333,2.91667,9145861,20250110051500,https://www.bbc.com/news/articles/c4gxqv79r1jo
1219830670,20250110,202501,2025,2025.0274,CVL,TOURIST,,,,,,CVL,,,,,,,,,,,,,1,180,180,18,4,-9.0,10,1,10,2.34604105571847,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250110074500,https://fr.allafrica.com/stories/202501100008.html
1219930776,20250110,202501,2025,2025.0274,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,051,051,05,1,3.4,3,1,3,-1.42857142857143,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250110191500,https://punchng.com/edo-govt-seeks-justice-for-12-year-old-gang-raped-victim/
1219830576,20250110,202501,2025,2025.0274,BEN,BENIN,BEN,,,,,,,,TGO,TOGO,TGO,,,,,,,,0,190,190,19,4,-10.0,6,1,6,-4.19847328244275,4,"Porga, Atakora, Benin",BN,BN08,5871,11.048,0.968912,-1335723,4,"Pendjari, Togo (general), Togo",TO,TO00,5871,10.9,0.85,-1722157,4,"Porga, Atakora, Benin",BN,BN08,5871,11.048,0.968912,-1335723,20250110074500,https://www.maliweb.net/international/benin-28-soldats-tues-dans-une-attaque-a-la-frontiere-3090506.html
1219861769,20250110,202501,2025,2025.0274,MIL,MILITARY,,,,,,MIL,,,,,,,,,,,,,1,020,020,02,1,3.0,10,1,10,-4.02414486921529,1,United States,US,US,,39.828175,-98.5795,US,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20250110113000,https://news.abidjan.net/articles/738353/benin-28-soldats-tues-dans-une-attaque-a-la-frontiere-avec-le-niger-et-le-burkina-faso
